Formula,Name,IUPAC Standard InChIKey,EA_,IE_,SMILES,EA,IE
C18H12O6,"Fumaric acid, di(2-formylphenyl) ester",JDSGIIPZBXOCKL-MDZDMXLPSA-N,,,C1=CC=C(C(=C1)C=O)OC(=O)C=CC(=O)OC2=CC=CC=C2C=O,-,-
C18H12O6,Sterigmatocystin,UTSVPXMQSFGQTM-UHFFFAOYSA-N,,,COC1=C2C(=C3C4C=COC4OC3=C1)OC5=CC=CC(=C5C2=O)O,0.296844799,6.921743703
C24H12,Coronene,VPUGDVKSAQVFFS-UHFFFAOYSA-N,0.47,7.29,C1=CC2=C3C4=C1C=CC5=C4C6=C(C=C5)C=CC7=C6C3=C(C=C2)C=C7,-,6.930766871
C24H12,"Dibenzo[def,mno]cyclopenta[hi]chrysene",CZEGAQSUUJBULF-UHFFFAOYSA-N,,,,4.940611474,3.364131304
C24H12,"Benz[mno]indeno[5,6,7,1-defg]chrysene",ITFAUBDZVDGVGC-UHFFFAOYSA-N,,,C1=CC2=C3C(=C1)C4=C5C(=CC6=CC=CC7=CC(=C3C5=C76)C=C2)C=C4,1.516079913,6.438092668
C24H12,"Benz[mno]indeno[1,7,6,5-cdef]chrysene",TYERBLUVSIZROC-UHFFFAOYSA-N,,,C1=CC2=C3C(=C1)C=C4C=C5C=CC6=C5C7=C(C=C6)C=C(C3=C47)C=C2,-6.136602951,6.434966124
C24H12,Benzo[ghi]cyclopenta[cd]perylene,MUDPUADNICLBBZ-UHFFFAOYSA-N,,,C1=CC2=C3C(=C1)C4=C5C6=C(C=CC6=CC7=C5C3=C(C=C2)C=C7)C=C4,1.341815226,6.877033309
C24H12,"Indeno[5,6,7,1-pqra]perylene",WXJAUBFSNLBGKK-UHFFFAOYSA-N,,,C1=CC2=C3C(=C1)C4=CC=CC5=CC6=C7C(=CC(=C3C7=C54)C=C2)C=C6,1.196154744,6.775911791
C24H12,"Tribenzo[a,e,i]cyclododecene,5,6,11,12,17,18-hexadehydro-",FYTAWGCRZIWNOV-UHFFFAOYSA-N,,7.45,C1=CC=C2C#CC3=CC=CC=C3C#CC4=CC=CC=C4C#CC2=C1,1.330351232,6.643418711
C24H12,"Acenaphtho[1,2,3-cde]pyrene",AUTALQTUZAWXTL-UHFFFAOYSA-N,,,,-,-
C21H14N2O3,"2-Phenyl-3-benzoylquinoxaline-1,4-dioxide",GMZCERZZUVPDQT-UHFFFAOYSA-N,,,C1=CC=C(C=C1)C2=C(N(C3=CC=CC=C3[N+]2=O)[O-])C(=O)C4=CC=CC=C4,1.425421024,7.001771254
C21H14N2O3,"Benzamide, N-(4-amino-9,10-dihydro-9,10-dioxo-1-anthracenyl)-",PXNNPGGYHAWDJW-UHFFFAOYSA-N,,,C1=CC=C(C=C1)C(=O)NC2=C3C(=C(C=C2)N)C(=O)C4=CC=CC=C4C3=O,1.810048509,6.782641071
C21H14N2O3,1-Amino-5-benzamidoanthraquinone,FWEQPMZEKHHFTB-UHFFFAOYSA-N,,,C1=CC=C(C=C1)C(=O)NC2=CC=CC3=C2C(=O)C4=C(C3=O)C(=CC=C4)N,1.875463753,7.216139512
C18H13NO2,"1,1':4',1''-Terphenyl, 4-nitro-",IMMGNSJGTWWGJB-UHFFFAOYSA-N,,,C1=CC=C(C=C1)C2=CC=C(C=C2)C3=CC=C(C=C3)[N+](=O)[O-],1.440966668,7.527991178
C18H13NO2,"5-Phenyl-5h-[1] benzopyrano [2,3-b]pyridin-5-ol",HLFMWHGFPSFICX-UHFFFAOYSA-N,,,C1=CC=C(C=C1)C2(C3=C(N=CC=C3)OC4=CC=CC=C42)O,0.113230413,7.50939518
C18H13NO2,9-Hydroxy-9-(2'-pyridyl)-xanthene,DZUKNWFAOPXQIV-UHFFFAOYSA-N,,,C1=CC=C2C(=C1)C(C3=CC=CC=C3O2)(C4=CC=CC=N4)O,-,7.217067407
C8H8N2O4,methyl (4-nitrophenyl)carbamate,DAWCBJXIGOELKF-UHFFFAOYSA-N,,,COC(=O)NC1=CC=C(C=C1)[N+](=O)[O-],0.849712455,-
C8H8N2O4,"4,6-Dinitro-1,3-dimethyl-benzene",FOWXIRIJHSFCRC-UHFFFAOYSA-N,,,CC1=CC(=C(C=C1[N+](=O)[O-])[N+](=O)[O-])C,1.503331559,8.997197422
C8H8N2O4,"2,4-Dinitro-1,3-dimethyl-benzene",XUUSVHGZGPBZLS-UHFFFAOYSA-N,,,CC1=C(C(=C(C=C1)[N+](=O)[O-])C)[N+](=O)[O-],1.433948951,8.930563125
C8H8N2O4,"2-Amino-4-nitrophenol, N-acetyl-",GFHYFPARONGSCD-UHFFFAOYSA-N,,,CC(=O)NC1=C(C=CC(=C1)[N+](=O)[O-])O,-,-
C8H8N2O4,"(1,1'-Bipyrrolidine)-2,2',5,5'-tetrone",VEUBNMYWDIAMNQ-UHFFFAOYSA-N,,,C1CC(=O)N(C1=O)N2C(=O)CCC2=O,-0.338994638,8.578001082
C8H8N2O4,"Carbamic acid, (2-nitrophenyl)-, methyl ester",WOOLAWXOCLBPTI-UHFFFAOYSA-N,,,COC(=O)NC1=CC=CC=C1[N+](=O)[O-],1.309586518,8.4184902
C8H8N2O4,"N,N'-bisuccinimidyl",VEUBNMYWDIAMNQ-UHFFFAOYSA-N,,,C1CC(=O)N(C1=O)N2C(=O)CCC2=O,-0.338994638,8.578003803
C8H8N2O4,dinitroethylbenzene,PQSWCVYWEGIBPY-UHFFFAOYSA-N,,,C1=CC=C(C=C1)CC([N+](=O)[O-])[N+](=O)[O-],1.114578887,8.946263872
C8H8N2O4,"2,5-Pyrazinedicarboxylic acid, dimethyl ester",DQGTTXDDKDMEHB-UHFFFAOYSA-N,,,COC(=O)C1=CN=C(C=N1)C(=O)OC,1.541603831,8.412604461
C8H8N2O4,"P-anisamide, 3-nitro-",PCQFJXUTKOUTRW-UHFFFAOYSA-N,,,COC1=C(C=C(C=C1)C(=O)N)[N+](=O)[O-],0.854675741,8.080339103
C9H7N,Quinoline,SMWDFEZZVXVKRB-UHFFFAOYSA-N,,8.62,C1=CC=C2C(=C1)C=CC=N2,0.045972985,8.234796903
C9H7N,Isoquinoline,AWJUIBRHMBBTKR-UHFFFAOYSA-N,,8.5,C1=CC=C2C=NC=CC2=C1,0.055113159,-
C9H7N,"2-Propenenitrile, 3-phenyl-, (E)-",ZWKNLRXFUTWSOY-QPJJXVBHSA-N,,,C1=CC=C(C=C1)C=CC#N,0.751018158,8.423905189
C9H7N,"Benzonitrile, 4-ethenyl-",SNTUCKQYWGHZPK-UHFFFAOYSA-N,,,C=CC1=CC=C(C=C1)C#N,0.64571703,8.430400455
C9H7N,1-Benzocyclobutenecarbonitrile,FJIDKRPZJBUHME-UHFFFAOYSA-N,,,C1C(C2=CC=CC=C21)C#N,-0.697600244,8.898848704
C9H7N,"Benzeneacetonitrile, α-methylene-",RLFXJQPKMZNLMP-UHFFFAOYSA-N,,,C=C(C#N)C1=CC=CC=C1,0.527477072,8.547620001
C9H7N,Beta-cyanostyrene,ZWKNLRXFUTWSOY-UHFFFAOYSA-N,,,C1=CC=C(C=C1)C=CC#N,0.751009995,8.423905189
C18H12,Benz[a]anthracene,DXBHBZVCASKNBY-UHFFFAOYSA-N,0.39,7.5,C1=CC=C2C(=C1)C=CC3=CC4=CC=CC=C4C=C32,0.620408079,6.893335419
C18H12,Chrysene,WDECIBYCCFPHNR-UHFFFAOYSA-N,0.32,7.6,C1=CC=C2C(=C1)C=CC3=C2C=CC4=CC=CC=C43,0.363876376,7.066479012
C18H12,Triphenylene,SLGBZMMZGDRARJ-UHFFFAOYSA-N,0.285,8,C1=CC=C2C(=C1)C3=CC=CC=C3C4=CC=CC=C24,0.056669629,7.399204236
C18H12,Naphthacene,IFLREYGFSNHWGE-UHFFFAOYSA-N,1.058,6.97,C1=CC=C2C=C3C=C4C=CC=CC4=CC3=CC2=C1,1.111664589,6.448509039
C18H12,Benzo[c]phenanthrene,TUAHORSUHVUKBD-UHFFFAOYSA-N,0.545,7.86,C1=CC=C2C(=C1)C=CC3=C2C4=CC=CC=C4C=C3,0.390197577,7.089956663
C12H12N4,"1,3-Benzenediamine, 4-(phenylazo)-",IWRVPXDHSLTIOC-UHFFFAOYSA-N,,,C1=CC=C(C=C1)N=NC2=C(C=C(C=C2)N)N,0.631733297,6.417224552
C12H12N4,Rabenzazole,RUGYNGIMTAFTLP-UHFFFAOYSA-N,,,CC1=CC(=NN1C2=NC3=CC=CC=C3N2)C,-0.28415631,7.190582941
C12H12N4,N-Picolyl-2-picolinamidine,VZAVILCTUJNLIP-UHFFFAOYSA-N,,,C1=CC=NC(=C1)CN=C(C2=CC=CC=N2)N,0.172754476,7.207312264
C12H12N4,"1,3-Diphenyltetrazene",CTTNRYAHFBTLMZ-PFONDFGASA-N,,,,0.901554852,6.673685506
C12H12N4,"Indeno[1,2-c]pyrazol-4-one, 3-ethyl-, hydrazone",BSTPSMDEQIYOQN-UHFFFAOYSA-N,,,,0.177671503,-
C13H12N2O,"Urea, N,N'-diphenyl-",GWEHVDNNLFDJLR-UHFFFAOYSA-N,,,C1=CC=C(C=C1)NC(=O)NC2=CC=CC=C2,-0.476916313,7.06563275
C13H12N2O,"Urea, N,N-diphenyl-",XKAFKUGMXFMRCC-UHFFFAOYSA-N,,,C1=CC=C(C=C1)N(C2=CC=CC=C2)C(=O)N,-0.389514581,7.088724005
C13H12N2O,Harmine,BXNJHAXVSOCGBA-UHFFFAOYSA-N,,7.78,CC1=NC=CC2=C1NC3=C2C=CC(=C3)OC,-0.213979141,7.070522567
C13H12N2O,"Diazene, (4-methoxyphenyl)phenyl-",LGCRPKOHRIXSEG-UHFFFAOYSA-N,,,COC1=CC=C(C=C1)N=NC2=CC=CC=C2,0.955097937,-
C13H12N2O,"Isonicotinamide, N-(3-methylphenyl)-",OMZLQCLKNQSQQE-UHFFFAOYSA-N,,,CC1=CC(=CC=C1)NC(=O)C2=CC=NC=C2,0.652517059,7.5900377
C13H12N2O,"Nicotinamide, N-(3-methylphenyl)-",XZDOYZLZHKFSOX-UHFFFAOYSA-N,,,CC1=CC(=CC=C1)NC(=O)C2=CN=CC=C2,0.48947691,7.557218513
C13H12N2O,Salicyaldehyde phenylhydrazone,SERARPRVBWDEBA-GXDHUFHOSA-N,,,C1=CC=C(C=C1)NN=CC2=CC=CC=C2O,0.108335154,6.535208727
C13H12N2O,2-Hydroxy-5-methylazobenzene,NJOXSODFMZIZJD-UHFFFAOYSA-N,,7.4,CC1=CC(=C(C=C1)O)N=NC2=CC=CC=C2,0.992140271,6.829963721
C13H12N2O,"2,5-Diaminobenzophenone",WJWKTVHKQDEXEQ-UHFFFAOYSA-N,,,C1=CC=C(C=C1)C(=O)C2=C(C=CC(=C2)N)N,0.496227959,6.288279786
C13H12N2O,m-Aminobenzanilide,KPSPULPPMWHXGE-UHFFFAOYSA-N,,,C1=CC=C(C=C1)NC(=O)C2=CC(=CC=C2)N,0.15111901,7.049594587
C13H12N2O,"4,4'-Diaminobenzophenone",ZLSMCQSGRWNEGX-UHFFFAOYSA-N,,,C1=CC(=CC=C1C(=O)C2=CC=C(C=C2)N)N,0.067807091,-
C13H12N2O,"Diazene, (4-methoxyphenyl)phenyl-, (E)-",LGCRPKOHRIXSEG-CCEZHUSRSA-N,,8,,0.955116984,-
C13H12N2O,"Pyridinium, 1-[(hydroxyphenylmethylene)amino]-2-methyl-, hydroxide, inner salt",CDHJGSMLGXTKDG-UHFFFAOYSA-N,,,CC1=CC=CC=[N+]1N=C(C2=CC=CC=C2)[O-],0.586252832,7.366872125
C13H12N2O,"Benzamide, N-(4-aminophenyl)-",GTTFJYUWPUKXJH-UHFFFAOYSA-N,,,C1=CC=C(C=C1)C(=O)NC2=CC=C(C=C2)N,0.068699612,6.551127162
C13H12N2O,"Benzenemethanamine, N-nitroso-N-phenyl-",BCIBCBXFXGKGBL-UHFFFAOYSA-N,,,C1=CC=C(C=C1)CN(C2=CC=CC=C2)N=O,0.591335847,8.880595565
C13H12N2O,"Pyridinium, 1-(benzoylamino)-4-methyl-, hydroxide, inner salt",BKCJEFFBFUEEQD-UHFFFAOYSA-N,,,,0.490298682,6.717976851
C13H12N2O,4-Phenylbenzhydrazide,QEUAQXSDDNDOTG-UHFFFAOYSA-N,,,C1=CC=C(C=C1)C2=CC=C(C=C2)C(=O)NN,0.587531749,7.396695381
C13H12N2O,N-methyl-4-nitroso-n-phenylbenzenamine,AZNGSKRANIVLTQ-UHFFFAOYSA-N,,,CN(C1=CC=CC=C1)C2=CC=C(C=C2)N=O,1.041797625,6.465322716
C13H12N2O,"9H-Pyrido(3,4-b)indole, 6-methoxy-1-methyl-",XYYVPBBISSKKQB-UHFFFAOYSA-N,,,CC1=NC=CC2=C1NC3=C2C=C(C=C3)OC,-0.088476567,6.854420968
C13H12N2O,4-[(4-Methylphenyl)azo]phenol,PLPWYNVDCPPLMM-CCEZHUSRSA-N,,,,0.894997001,6.779732215
C13H12N2O,"Benzoic acid, 2-phenylhydrazide",CKLPECFHCLIYKN-UHFFFAOYSA-N,,,C1=CC=C(C=C1)C(=O)NNC2=CC=CC=C2,0.250308547,6.995186192
C13H12N2O,"3,3'-Diaminobenzophenone",TUQQUUXMCKXGDI-UHFFFAOYSA-N,,,C1=CC(=CC(=C1)N)C(=O)C2=CC(=CC=C2)N,0.426526983,6.707410819
C13H12N2O,"3-Methyl-1-benzoyl-(1H)-1,2-diazepine",PHQSCYFZZWMASY-UHFFFAOYSA-N,,,CC1=NN(C=CC=C1)C(=O)C2=CC=CC=C2,0.863698909,6.981640556
C13H12N2O,"5-Methyl-1-benzoyl(1H)-1,2-diazepine",WZZSZCWZNUBGAN-UHFFFAOYSA-N,,,CC1=CC=NN(C=C1)C(=O)C2=CC=CC=C2,0.907674606,6.969569757
C9H9N,"Indole, 3-methyl-",ZFRKQXVRDFCRJG-UHFFFAOYSA-N,,7.5143,CC1=CNC2=CC=CC=C12,-1.242285552,7.153235843
C9H9N,Benzenepropanenitrile,ACRWYXSKEHUQDB-UHFFFAOYSA-N,,,C1=CC=C(C=C1)CCC#N,-0.704511838,8.84305527
C9H9N,"1H-Indole, 1-methyl-",BLRHMMGNCXNXJL-UHFFFAOYSA-N,,7.4008,CN1C=CC2=CC=CC=C21,-1.196005083,7.211603438
C9H9N,"1H-Indole, 2-methyl-",BHNHHSOHWZKFOX-UHFFFAOYSA-N,,7.6708,CC1=CC2=CC=CC=C2N1,-1.23973316,7.168773324
C9H9N,"1H-Indole, 7-methyl-",KGWPHCDTOLQQEP-UHFFFAOYSA-N,,7.7136,CC1=C2C(=CC=C1)C=CN2,-1.234032455,7.253187288
C9H9N,"1H-Indole, 5-methyl-",YPKBCLZFIYBSHK-UHFFFAOYSA-N,,7.3799,CC1=CC2=C(C=C1)NC=C2,-1.25791555,7.290703094
C9H9N,"2-Propyn-1-amine, N,N-di-2-propynyl-",ZHOBJWVNWMQMLF-UHFFFAOYSA-N,,,C#CCN(CC#C)CC#C,-,-
C9H9N,"Benzeneacetonitrile, α-methyl-",NVAOLENBKNECGF-UHFFFAOYSA-N,,,CC(C#N)C1=CC=CC=C1,-0.763616851,8.902557564
C9H9N,"2,6-Dimethylbenzonitrile",QSACPWSIIRFHHR-UHFFFAOYSA-N,,,CC1=C(C(=CC=C1)C)C#N,-0.074275146,-
C9H9N,"1H-Indole, 4-methyl-",PZOUSPYUWWUPPK-UHFFFAOYSA-N,,7.6,CC1=C2C=CNC2=CC=C1,-1.205594239,7.205491848
C9H9N,"2,4-Dimethylbenzonitrile",QLZDTHTXOUOSCV-UHFFFAOYSA-N,,,CC1=CC(=C(C=C1)C#N)C,-0.109657609,8.630398584
C9H9N,3-Methylbenzyl cyanide,WOJADIOTNFDWNQ-UHFFFAOYSA-N,,9.18,CC1=CC(=CC=C1)CC#N,-0.773766554,8.673302167
C9H9N,"Benzonitrile, 3,4-dimethyl-",OWISXYQFTOYGRO-UHFFFAOYSA-N,,9.16,CC1=C(C=C(C=C1)C#N)C,-0.136207382,8.661835452
C9H9N,2-Methylbenzyl cyanide,WMGVPDQNPUQRND-UHFFFAOYSA-N,,,CC1=CC=CC=C1CC#N,-0.795434673,8.708709121
C9H9N,"2,3-Dimethylbenzonitrile",ZEDPQIJYJCPIRM-UHFFFAOYSA-N,,,CC1=C(C(=CC=C1)C#N)C,-0.129099868,8.794889079
C9H9N,"Benzeneacetonitrile, 4-methyl-",RNHKXHKUKJXLAU-UHFFFAOYSA-N,,9.16,CC1=CC=C(C=C1)CC#N,-0.806174855,8.549429532
C9H9N,"1H-Indole, 6-methyl-",ONYNOPPOVKYGRS-UHFFFAOYSA-N,,7.54,CC1=CC2=C(C=C1)C=CN2,-1.281170071,7.192373425
C9H9N,"2,5-Dimethylbenzonitrile",OZOQTENKIVKILK-UHFFFAOYSA-N,,,CC1=CC(=C(C=C1)C)C#N,-0.06335265,8.602183498
C9H9N,"Benzonitrile, 3,5-dimethyl-",YFKRLZLGVDDKAL-UHFFFAOYSA-N,,,CC1=CC(=CC(=C1)C#N)C,-0.162596609,8.810230641
C9H9N,"Benzene,(1-isocyanoethyl)-(r)-",KCCAPMXVCPVFEH-QMMMGPOBSA-N,,9.37,CC(C1=CC=CC=C1)[N+]#[C-],-,8.821983072
C9H9N,o-Ethylbenzonitrile,UZDXATQPJOOHQJ-UHFFFAOYSA-N,,,CCC1=CC=CC=C1C#N,-0.043123993,8.900505854
C10H12N4O4,"2-Butanone, (2,4-dinitrophenyl)hydrazone",WPWSANGSIWAACK-UHFFFAOYSA-N,,,CCC(=NNC1=C(C=C(C=C1)[N+](=O)[O-])[N+](=O)[O-])C,1.475788585,7.834289078
C10H12N4O4,"Propanal, 2-methyl-, (2,4-dinitrophenyl)hydrazone",WYSDOKPZMGYVGI-UHFFFAOYSA-N,,,CC(C)C=NNC1=C(C=C(C=C1)[N+](=O)[O-])[N+](=O)[O-],1.541930363,-
C10H12N4O4,"Butanal, (2,4-dinitrophenyl)hydrazone",IKGRHEWIFBFXPP-UHFFFAOYSA-N,,,CCCC=NNC1=C(C=C(C=C1)[N+](=O)[O-])[N+](=O)[O-],1.53950042,7.950022903
C10H12N4O4,"2-Beta-d-ribofuranosyl-2h-pyrazolo[3,4-b]pyrazine",HFDRDUYWDFKWAI-GHCJXIJMSA-N,,,,0.724490154,7.565006301
C10H12N4O4,"Inosine, 2'-deoxy-",VGONTNSXDCQUGY-UHFFFAOYSA-N,,,C1C(C(OC1N2C=NC3=C2N=CNC3=O)CO)O,-0.263617447,-
C10H9NO3,"1(2H)-Naphthalenone, 3,4-dihydro-7-nitro-",GWAQYWSNCVEJMW-UHFFFAOYSA-N,,,C1CC2=C(C=C(C=C2)[N+](=O)[O-])C(=O)C1,1.146984466,8.590988893
C10H9NO3,"4-Benzyl-2,5-oxazolidinedione",GQBIVYSGPXCELZ-UHFFFAOYSA-N,,,C1=CC=C(C=C1)CC2C(=O)OC(=O)N2,-0.331111611,8.825569481
C10H9NO3,4-(2-Nitrophenyl)but-3-en-2-one,FRPAGLRAZLFTGW-VOTSOKGWSA-N,,9,CC(=O)C=CC1=CC=CC=C1[N+](=O)[O-],1.604104777,8.27023923
C10H9NO3,"Carbonic acid, ethyl 4-cyanophenyl ester",QBQRNAOYCNQVFL-UHFFFAOYSA-N,,,CCOC(=O)OC1=CC=C(C=C1)C#N,0.24044728,8.604262418
C10H9NO3,5-Methoxyindole-2-carboxylic acid,YEBJVSLNUMZXRJ-UHFFFAOYSA-N,,,COC1=CC2=C(C=C1)NC(=C2)C(=O)O,0.105905212,7.228487864
C10H9NO3,"1H-Isoindole-1,3(2H)-dione, 2-(2-hydroxyethyl)-",MWFLUYFYHANMCM-UHFFFAOYSA-N,,,C1=CC=C2C(=C1)C(=O)N(C2=O)CCO,1.21474802,8.403926873
C10H9NO3,"5H-4,1-benzoxazepine-2,5-dione,1,2-dihydro-1-methyl-,",DTWXADABYFWAHU-UHFFFAOYSA-N,,,CN1C(=O)COC(=O)C2=CC=CC=C21,0.368377076,8.152110837
C10H9NO3,2-Carboethoxyphenyl isocyanate,HXVGHXDQGUPUKY-UHFFFAOYSA-N,,,CCOC(=O)C1=CC=CC=C1N=C=O,0.811206169,8.238195556
C10H9NO3,N-Phenylmaleamic acid,WHZLCOICKHIPRL-SREVYHEPSA-N,,,C1=CC=C(C=C1)NC(=O)C=CC(=O)O,0.950025806,7.948221535
C10H9NO3,2-Methyyl-1-(4-nitrophenyl)-2-propen-1-one,MSVVHJKVKSNISK-UHFFFAOYSA-N,,,,1.6656098,8.625633938
C10H9NO3,"3-Buten-2-one, 3-nitro-4-phenyl-, (E)-",OYRPMZZLRMIPOM-YFHOEESVSA-N,,,CC(=O)C(=CC1=CC=CC=C1)[N+](=O)[O-],-,-
C10H9NO3,(Z) 4-Phenyl-3-nitro-3-buten-2-one,OYRPMZZLRMIPOM-JXMROGBWSA-N,,,CC(=O)C(=CC1=CC=CC=C1)[N+](=O)[O-],1.624148399,8.25334392
C21H16N2,"1H-Imidazole, 2,4,5-triphenyl-",RNIPJYFZGXJSDD-UHFFFAOYSA-N,,,C1=CC=C(C=C1)C2=C(N=C(N2)C3=CC=CC=C3)C4=CC=CC=C4,0.451011441,6.566297294
C21H16N2,"1,1A-dihydro-1,2-diphenylazirino[1,2-a]quinoxaline",SZENTJBLWZQRKD-UHFFFAOYSA-N,,,C1=CC=C(C=C1)C2C3N2C4=CC=CC=C4N=C3C5=CC=CC=C5,0.800256462,6.766488621
C6H7NO3,Methyl acetylcyanoacetate,RJEUAEFRQVZQJY-UHFFFAOYSA-N,,,CC(=O)C(C#N)C(=O)OC,0.356986551,9.405558341
C6H7NO3,Ethyl isoxazole-5-carboxylate,JOWMDIFULFYASV-UHFFFAOYSA-N,,,CCOC(=O)C1=CC=NO1,0.330298002,-
C6H7NO3,"Acetamide, N-(2,5-dihydro-5-oxo-2-furanyl)-",HUSDLVGPEKVWAL-UHFFFAOYSA-N,,,CC(=O)NC1C=CC(=O)O1,0.159701359,8.873626828
C6H7NO3,"3-Isoxazolecarboxylic acid, 5-methyl-, methyl ester",MVHHQOCEOUNTID-UHFFFAOYSA-N,,,CC1=CC(=NO1)C(=O)OC,0.002454432,-
C6H7NO3,"3,5-Dimethylisoxazole-4-carboxylic acid",IJEUISLJVBUNRE-UHFFFAOYSA-N,,,CC1=C(C(=NO1)C)C(=O)O,-0.340662672,8.99600558
C30H18,Heptahelicene,KDEZIUOWTXJEJK-UHFFFAOYSA-N,,,C1=CC=C2C=C3C=C4C=C5C=C6C=C7C=CC=CC7=CC6=CC5=CC4=CC3=CC2=C1,2.073097246,5.574826414
C30H18,"dinaphtho[2,1-a:2,1-h]anthracene",NFLRSCYBACPFBP-UHFFFAOYSA-N,,,C1=CC=C2C(=C1)C=CC3=C2C=CC4=CC5=C(C=CC6=C5C=CC7=CC=CC=C76)C=C43,1.113338065,6.415836791
C30H18,"Dibenzo[a,c]pentacene",FMULMJRDHBIBNO-UHFFFAOYSA-N,,6.62,C1=CC=C2C=C3C=C4C=C5C6=CC=CC=C6C7=CC=CC=C7C5=CC4=CC3=CC2=C1,1.574727781,6.060461131
C30H18,"Dibenzo[a,l]pentacene",XSTMLGGLUNLJRY-UHFFFAOYSA-N,,6.64,C1=CC=C2C(=C1)C=CC3=CC4=CC5=C(C=C6C=CC7=CC=CC=C7C6=C5)C=C4C=C32,1.563353583,6.055916894
C30H18,"Tetrabenz[a,c,h,j]anthracene",RQBFBRABPQPCHC-UHFFFAOYSA-N,,7.43,C1=CC=C2C(=C1)C3=CC=CC=C3C4=CC5=C(C=C24)C6=CC=CC=C6C7=CC=CC=C75,0.761254936,6.817117408
C30H18,"Dibenzo[c,m]pentaphene",RQCIQCDYYKLUBE-UHFFFAOYSA-N,,7.47,C1=CC=C2C(=C1)C=CC3=C2C=C4C=CC5=CC6=C(C=CC7=CC=CC=C76)C=C5C4=C3,1.01551452,6.481442512
C30H18,"Naphtho[2,3-c]pentaphene",JGBLWZFGTIBNSF-UHFFFAOYSA-N,,7.04,C1=CC=C2C=C3C(=CC2=C1)C=CC4=CC5=C(C=CC6=CC7=CC=CC=C7C=C65)C=C43,1.228603861,6.337197001
C30H18,"Dinaphtho[2,1-c:1',2'-g]phenanthrene",ZADYHNRFHQXTOH-UHFFFAOYSA-N,,7.25,C1=CC=C2C(=C1)C=CC3=C2C4=C(C=CC5=C4C6=C(C=C5)C=CC7=CC=CC=C76)C=C3,0.8136089,6.624463528
C30H18,Heptaphene,ACJRMEVDTSKFDP-UHFFFAOYSA-N,,6.89,C1=CC=C2C=C3C=C4C(=CC3=CC2=C1)C=CC5=CC6=CC7=CC=CC=C7C=C6C=C54,-,-1.410155653
C30H18,"Benzo[c]naphtho[2,1-p]chrysene",JNILXLCSAFFNTK-UHFFFAOYSA-N,,7.19,C1=CC=C2C(=C1)C=CC3=C4C(=C5C(=C32)C=CC6=CC=CC=C65)C=CC7=CC=CC=C74,0.935650235,6.610204964
C30H18,"Tribenz[a,c,j]naphthacene",SSUTVLAUGWQSDG-UHFFFAOYSA-N,,6.99,C1=CC=C2C(=C1)C=CC3=CC4=CC5=C(C=C4C=C32)C6=CC=CC=C6C7=CC=CC=C75,1.21225005,6.402394557
C30H18,"Dibenzo[b,n]picene",IPXVTAOMMAREJT-UHFFFAOYSA-N,,7.17,C1=CC=C2C=C3C(=CC2=C1)C=CC4=C3C=CC5=C4C=CC6=CC7=CC=CC=C7C=C65,1.189855397,-
C30H18,Benzo[p]hexaphene,YACDAOUEFLHFNV-UHFFFAOYSA-N,,6.59,C1=CC=C2C=C3C(=CC2=C1)C=CC4=CC5=CC6=CC7=CC=CC=C7C=C6C=C5C=C43,1.599571424,6.027127656
C30H18,Trinaphthylene,PGXOVVAJURGPLL-UHFFFAOYSA-N,,7.35,C1=CC=C2C=C3C(=CC2=C1)C4=CC5=CC=CC=C5C=C4C6=CC7=CC=CC=C7C=C36,1.110780231,6.593361355
C30H18,"Benzo[a]naphtho[2,1-l]naphthacene",QGTSSWIIVLSFOQ-UHFFFAOYSA-N,,,,-,-
C30H18,"Benzo[a]naphtho[1,2-c]naphthacene",ACAZVMBRDKJWFX-UHFFFAOYSA-N,,,,1.328332176,6.24601294
C30H18,"Benzo[a]naphtho[1,2-j]naphthacene",LNZUJXAMFLYEGC-UHFFFAOYSA-N,,,C1=CC=C2C(=C1)C=CC3=CC4=C(C=C5C=CC6=C(C5=C4)C7=CC=CC=C7C=C6)C=C32,1.342754006,6.235509494
C30H18,"Benzo[a]naphtho[1,2-l]naphthacene",JIKMQGQDJFTTQP-UHFFFAOYSA-N,,,C1=CC=C2C(=C1)C=CC3=C2C=CC4=CC5=C(C=C43)C=C6C(=C5)C=CC7=CC=CC=C76,1.339733585,6.250802076
C30H18,"Benzo[a]naphtho[2,1-j]naphthacene",IDOXGSZXYVULMZ-UHFFFAOYSA-N,,,C1=CC=C2C(=C1)C=CC3=C2C=CC4=CC5=C(C=C6C=CC7=CC=CC=C7C6=C5)C=C43,1.340849236,6.245006133
C30H18,"Dinaphth[1,2-a!2',1'-j]anthracene",LDSHNWMPZHRYHW-UHFFFAOYSA-N,,,,1.086018221,6.415619103
C30H18,"Dinaphth[1,2-a!1',2'-h]anthracene",HFRYZIGFBSKMCT-UHFFFAOYSA-N,,,C1=CC=C2C(=C1)C=CC3=C2C4=CC5=C(C=C4C=C3)C6=C(C=CC7=CC=CC=C76)C=C5,1.125800703,6.415129305
C30H18,"Benzo[p]naphtho[1,2-b]chrysene",MJOFZOWROCHIIR-UHFFFAOYSA-N,,,,0.961936061,6.561987072
C30H18,"Benzo[b]naphtho[2,1-g]chrysene",MPGFNVVQJLRZAO-UHFFFAOYSA-N,,,,1.114236028,6.393061184
